post_id,post_type,likes,shares,comments
8683,carousel,812,285,486
8684,carousel,381,143,118
8685,static_image,343,215,290
8686,reels,562,224,136
8687,static_image,641,18,221
8688,carousel,452,280,85
8689,reels,629,245,312
8690,static_image,292,284,413
8691,static_image,129,217,59
8692,reels,931,119,354
8693,static_image,135,56,211
8694,static_image,721,105,365
8695,reels,140,19,135
8696,carousel,559,111,252
8697,carousel,438,35,251
8698,static_image,220,7,492
8699,carousel,330,279,324
8700,reels,884,251,500
8701,static_image,975,14,294
8702,carousel,445,145,303
8703,carousel,170,72,72
8704,reels,457,105,313
8705,reels,851,231,213
8706,carousel,381,147,439
8707,carousel,816,89,208
8708,static_image,353,181,394
8709,reels,260,102,316
8710,carousel,521,76,393
8711,static_image,931,158,15
8712,carousel,454,298,144
8713,static_image,916,45,351
8714,carousel,235,216,369
8715,reels,785,154,300
8716,reels,140,214,241
8717,static_image,76,215,359
8718,static_image,279,116,178
8719,carousel,664,61,26
8720,carousel,448,60,96
8721,reels,854,297,24
8722,carousel,460,131,300
8723,static_image,328,22,399
8724,carousel,249,120,128
8725,reels,328,115,253
8726,static_image,479,251,346
8727,carousel,752,145,283
8728,carousel,338,28,432
8729,static_image,608,140,55
8730,static_image,113,41,452
8731,reels,555,115,29
8732,carousel,307,283,56
8733,carousel,460,10,154
8734,static_image,720,47,405
8735,carousel,98,164,345
8736,carousel,965,24,87
8737,static_image,625,218,446
8738,reels,998,65,216
8739,static_image,83,42,458
8740,static_image,666,25,136
8741,reels,197,67,498
8742,carousel,314,261,468
8743,static_image,387,159,293
8744,reels,959,84,40
8745,carousel,376,106,48
8746,reels,112,249,299
8747,static_image,148,253,438
8748,static_image,152,110,481
8749,static_image,441,35,50
8750,reels,856,251,60
8751,static_image,954,49,414
8752,reels,168,109,458
8753,carousel,851,55,308
8754,static_image,366,13,79
8755,reels,977,242,352
8756,carousel,215,271,294
8757,static_image,140,153,57
8758,carousel,185,278,245
8759,static_image,356,167,79
8760,reels,763,43,405
8761,static_image,268,228,253
8762,static_image,427,256,204
8763,reels,930,224,106
8764,static_image,123,127,293
8765,carousel,88,260,164
8766,static_image,163,199,72
8767,static_image,343,91,137
8768,static_image,205,65,188
8769,reels,948,29,48
8770,static_image,293,47,481
8771,reels,273,174,36
8772,reels,661,226,348
8773,carousel,447,39,218
8774,static_image,309,181,182
8775,carousel,380,94,397
8776,static_image,558,164,467
8777,carousel,52,76,334
8778,reels,339,254,378
8779,carousel,774,243,308
8780,static_image,661,146,276
8781,static_image,986,188,228
8782,reels,669,149,269
8783,static_image,662,118,39
8784,carousel,428,59,312
8785,static_image,767,179,231
8786,reels,406,210,116
8787,reels,422,263,161
8788,carousel,922,99,239
8789,static_image,791,49,243
8790,carousel,449,211,78
8791,static_image,420,212,197
8792,carousel,315,200,457
8793,carousel,537,16,349
8794,carousel,134,155,449
8795,static_image,993,145,66
8796,carousel,55,198,270
8797,static_image,481,97,143
8798,carousel,856,267,237
8799,carousel,947,7,11
8800,static_image,882,215,219
8801,static_image,663,35,354
8802,reels,873,56,258
8803,carousel,599,77,13
8804,reels,467,91,108
8805,static_image,787,61,72
8806,reels,941,87,81
8807,carousel,196,287,85
8808,carousel,229,289,89
8809,reels,63,279,152
8810,reels,384,84,279
8811,carousel,416,157,26
8812,carousel,329,52,29
8813,static_image,819,288,147
8814,reels,669,64,126
8815,reels,961,57,370
8816,carousel,302,182,351
8817,carousel,895,165,109
8818,reels,848,231,484
8819,carousel,218,276,313
8820,carousel,995,8,415
8821,reels,346,65,337
8822,static_image,730,189,499
8823,reels,619,25,316
8824,reels,586,128,24
8825,carousel,998,281,18
8826,carousel,74,158,62
8827,static_image,344,173,134
8828,reels,129,175,456
8829,carousel,855,266,399
8830,carousel,721,139,157
8831,reels,619,214,419
8832,reels,344,70,291
8833,carousel,229,48,338
8834,static_image,740,289,484
8835,static_image,278,16,207
8836,carousel,824,181,264
8837,static_image,707,17,354
8838,carousel,525,290,309
8839,carousel,733,79,59
8840,carousel,893,232,138
8841,carousel,891,211,315
8842,static_image,64,168,426
8843,reels,615,170,500
8844,reels,986,257,411
8845,reels,656,297,166
8846,static_image,836,15,288
8847,reels,241,299,468
8848,static_image,50,219,318
8849,reels,630,30,363
8850,reels,417,83,276
8851,static_image,870,283,229
8852,carousel,436,39,382
8853,carousel,447,174,225
8854,reels,296,124,241
8855,reels,430,232,467
8856,carousel,134,209,172
8857,carousel,504,217,57
8858,carousel,478,291,45
8859,reels,651,287,39
8860,carousel,416,117,335
8861,carousel,574,148,109
8862,reels,790,209,325
8863,static_image,214,208,161
8864,reels,358,240,406
8865,reels,930,97,175
8866,carousel,594,149,355
8867,carousel,296,77,471
8868,reels,228,113,164
8869,static_image,54,21,150
8870,carousel,515,69,167
8871,carousel,787,174,185
8872,carousel,944,208,317
8873,carousel,385,278,183
8874,reels,519,149,443
8875,static_image,1000,19,206
8876,carousel,904,260,298
8877,reels,65,88,152
8878,carousel,427,236,41
8879,carousel,831,114,123
8880,static_image,197,178,355
8881,static_image,348,188,102
8882,carousel,918,47,174
8883,static_image,600,76,278
8884,reels,281,28,153
8885,carousel,983,76,319
8886,reels,451,99,473
8887,static_image,682,51,236
8888,carousel,151,253,161
8889,carousel,664,76,434
8890,carousel,77,159,54
8891,reels,525,282,484
8892,carousel,976,66,193
8893,static_image,296,95,470
8894,reels,441,112,253
8895,carousel,455,118,74
8896,reels,819,21,120
8897,carousel,909,123,310
8898,carousel,562,28,164
8899,static_image,848,188,13
8900,carousel,204,28,224
8901,carousel,737,29,64
8902,static_image,295,129,118
8903,reels,683,120,260
8904,static_image,548,48,319
8905,carousel,52,34,340
8906,carousel,238,179,230
8907,carousel,435,79,104
8908,reels,435,148,368
8909,reels,115,268,388
8910,reels,412,163,11
8911,static_image,510,78,126
8912,carousel,342,181,382
8913,carousel,189,124,52
8914,reels,716,244,248
8915,static_image,836,43,155
8916,reels,435,153,235
8917,static_image,344,130,237
8918,carousel,851,65,324
8919,reels,825,185,110
8920,static_image,679,58,481
8921,carousel,736,236,265
8922,reels,480,224,184
8923,carousel,402,95,347
8924,reels,713,219,44
8925,carousel,77,299,91
8926,static_image,138,169,254
8927,static_image,106,213,349
8928,carousel,866,35,89
8929,carousel,301,40,355
8930,carousel,450,249,330
8931,static_image,746,231,22
8932,reels,694,249,333
8933,reels,259,176,135
8934,carousel,204,106,360
8935,reels,176,281,192
8936,static_image,209,41,454
8937,carousel,437,269,378
8938,reels,712,267,198
8939,reels,275,259,52
8940,carousel,342,82,320
8941,reels,247,16,30
8942,carousel,814,130,242
8943,reels,841,130,301
8944,static_image,628,81,457
8945,carousel,769,42,116
8946,carousel,315,228,186
8947,static_image,724,262,445
8948,reels,439,111,74
8949,reels,823,279,375
8950,reels,155,256,347
8951,static_image,256,259,221
8952,reels,633,41,461
8953,reels,967,112,480
8954,static_image,192,26,58
8955,carousel,847,145,351
8956,carousel,884,203,421
8957,reels,217,224,211
8958,reels,238,225,237
8959,carousel,942,193,42
8960,carousel,549,98,153
8961,reels,403,117,423
8962,carousel,550,192,354
8963,reels,371,202,324
8964,reels,470,138,280
8965,reels,573,155,311
8966,reels,213,89,152
8967,static_image,344,193,435
8968,carousel,72,162,218
8969,static_image,191,166,12
8970,reels,642,71,300
8971,reels,384,201,283
8972,reels,929,61,83
8973,static_image,105,220,402
8974,carousel,818,234,458
8975,reels,778,257,101
8976,static_image,286,168,369
8977,carousel,678,230,309
8978,carousel,313,142,453
8979,carousel,124,72,304
8980,carousel,358,228,454
8981,static_image,430,7,105
8982,carousel,856,105,159
8983,reels,522,286,448
8984,static_image,925,8,156
8985,reels,554,295,247
8986,carousel,432,64,452
8987,static_image,348,31,244
8988,carousel,258,122,342
8989,static_image,592,73,57
8990,reels,513,289,358
8991,carousel,842,129,108
8992,reels,710,84,365
8993,carousel,998,295,367
8994,static_image,326,167,42
8995,static_image,994,207,259
8996,reels,834,232,16
8997,reels,251,213,332
8998,carousel,737,76,444
8999,static_image,486,107,12
9000,carousel,118,75,462
9001,carousel,77,30,466
9002,static_image,742,270,159
9003,static_image,990,142,74
9004,reels,886,134,405
9005,static_image,258,109,395
9006,carousel,483,236,355
9007,static_image,440,16,494
9008,static_image,220,281,319
9009,reels,560,48,367
9010,carousel,440,9,446
9011,reels,705,134,320
9012,reels,962,227,458
9013,static_image,186,17,297
9014,reels,989,219,153
9015,static_image,782,31,68
9016,carousel,199,138,328
9017,reels,831,52,474
9018,static_image,270,196,35
9019,static_image,961,5,49
9020,carousel,970,174,159
9021,reels,162,248,186
9022,static_image,782,35,286
9023,carousel,271,273,385
9024,static_image,640,23,156
9025,reels,703,39,41
9026,reels,112,144,133
9027,carousel,406,212,207
9028,static_image,398,43,361
9029,carousel,903,174,107
9030,static_image,699,57,150
9031,static_image,711,116,254
9032,reels,519,168,190
9033,static_image,101,105,31
9034,static_image,704,11,62
9035,reels,578,167,205
9036,reels,508,61,259
9037,reels,612,139,28
9038,carousel,999,24,89
9039,reels,859,57,217
9040,static_image,589,291,340
9041,static_image,259,252,369
9042,carousel,496,52,64
9043,reels,578,204,227
9044,static_image,482,62,53
9045,static_image,634,245,433
9046,reels,499,187,306
9047,static_image,779,271,113
9048,static_image,253,86,221
9049,carousel,537,26,378
9050,reels,935,19,180
9051,static_image,262,196,107
9052,reels,415,281,44
9053,static_image,406,221,177
9054,reels,772,81,289
9055,reels,302,191,497
9056,carousel,303,265,93
9057,reels,213,203,214
9058,static_image,195,53,249
9059,static_image,543,176,296
9060,carousel,118,174,286
9061,reels,485,224,290
9062,reels,669,111,12
9063,carousel,56,82,413
9064,static_image,399,109,90
9065,reels,233,250,396
9066,reels,490,291,425
9067,static_image,277,135,172
9068,carousel,703,194,425
9069,static_image,777,36,94
9070,reels,178,270,199
9071,reels,486,59,132
9072,carousel,873,283,249
9073,carousel,987,8,284
9074,static_image,996,246,74
9075,static_image,912,9,337
9076,reels,833,119,294
9077,static_image,914,90,496
9078,reels,862,248,250
9079,reels,991,64,71
9080,static_image,349,76,173
9081,carousel,759,251,344
9082,static_image,993,204,111
9083,carousel,848,36,14
9084,reels,979,47,84
9085,carousel,99,77,376
9086,reels,194,104,161
9087,static_image,347,255,120
9088,static_image,103,183,388
9089,static_image,545,233,250
9090,carousel,825,223,488
9091,carousel,744,248,65
9092,reels,423,227,189
9093,reels,462,238,218
9094,reels,91,198,278
9095,carousel,249,152,408
9096,reels,66,13,324
9097,static_image,425,82,92
9098,reels,191,199,359
9099,static_image,423,105,409
9100,reels,689,107,500
9101,static_image,236,70,438
9102,carousel,643,43,399
9103,reels,299,11,244
9104,carousel,420,150,254
9105,static_image,299,220,35
9106,carousel,392,257,413
9107,static_image,650,63,52
9108,reels,88,54,32
9109,carousel,456,82,224
9110,carousel,81,263,26
9111,carousel,460,183,296
9112,static_image,784,111,352
9113,reels,914,244,475
9114,reels,662,238,452
9115,static_image,990,109,122
9116,reels,345,264,266
9117,static_image,261,188,261
9118,carousel,664,100,65
9119,reels,634,211,251
9120,static_image,143,134,206
9121,carousel,967,263,483
9122,reels,698,203,446
9123,reels,745,127,425
9124,carousel,73,111,56
9125,reels,759,76,428
9126,static_image,467,221,196
9127,carousel,847,270,82
9128,reels,452,280,180
9129,reels,928,90,378
9130,reels,735,70,158
9131,carousel,90,22,362
9132,static_image,741,77,20
9133,static_image,450,30,54
9134,reels,732,198,414
9135,carousel,377,49,311
9136,carousel,622,178,153
9137,carousel,893,78,263
9138,carousel,460,108,383
9139,carousel,950,106,130
9140,reels,970,220,442
9141,static_image,981,116,205
9142,static_image,779,107,425
9143,carousel,141,34,39
9144,static_image,88,31,279
9145,static_image,652,125,43
9146,static_image,504,271,68
9147,static_image,53,163,447
9148,static_image,95,93,279
9149,static_image,286,176,367
9150,reels,116,176,288
9151,static_image,824,97,329
9152,static_image,101,122,35
9153,reels,773,117,334
9154,reels,477,222,55
9155,carousel,838,218,211
9156,carousel,596,17,272
9157,carousel,193,75,355
9158,static_image,489,271,44
9159,reels,923,297,165
9160,reels,965,136,403
9161,reels,917,6,456
9162,reels,983,117,47
9163,carousel,87,183,358
9164,static_image,267,130,14
9165,static_image,493,259,486
9166,carousel,669,234,326
9167,static_image,347,76,58
9168,static_image,648,68,392
9169,reels,193,221,320
9170,carousel,535,213,385
9171,reels,713,19,397
9172,static_image,156,212,425
9173,reels,487,250,363
9174,carousel,571,258,255
9175,reels,940,69,346
9176,static_image,605,115,219
9177,carousel,492,283,279
9178,static_image,732,188,22
9179,carousel,796,208,460
9180,static_image,215,240,483
9181,reels,226,86,104
9182,reels,492,227,237
9183,static_image,900,268,15
9184,static_image,766,104,239
9185,static_image,456,48,496
9186,reels,886,171,96
9187,carousel,613,280,321
9188,carousel,524,154,307
9189,static_image,297,167,299
9190,static_image,158,74,175
9191,reels,687,249,255
9192,reels,205,227,175
9193,static_image,906,258,204
9194,reels,75,286,439
9195,carousel,984,290,199
9196,static_image,594,17,172
9197,carousel,996,42,480
9198,static_image,347,68,405
9199,reels,161,203,178
9200,reels,614,101,302
9201,carousel,892,76,312
9202,reels,938,207,189
9203,carousel,597,277,235
9204,carousel,713,63,440
9205,reels,588,224,30
9206,carousel,943,189,406
9207,carousel,54,99,144
9208,reels,658,97,277
9209,reels,624,256,188
9210,static_image,524,30,330
9211,carousel,707,13,406
9212,carousel,653,105,19
9213,carousel,154,81,184
9214,static_image,63,37,339
9215,static_image,450,23,262
9216,reels,225,297,396
9217,carousel,461,181,86
9218,carousel,215,121,445
9219,carousel,467,112,430
9220,carousel,699,292,18
9221,reels,222,26,16
9222,reels,704,105,20
9223,carousel,881,138,412
9224,carousel,976,202,343
9225,static_image,483,76,142
9226,static_image,874,298,241
9227,reels,294,245,493
9228,static_image,700,152,22
9229,static_image,878,172,263
9230,static_image,144,146,166
9231,reels,729,193,471
9232,reels,744,258,140
9233,carousel,787,199,287
9234,reels,857,111,195
9235,static_image,361,134,491
9236,reels,274,135,179
9237,static_image,117,148,204
9238,static_image,489,286,284
9239,static_image,892,219,191
9240,static_image,253,142,269
9241,carousel,855,156,297
9242,static_image,926,122,348
9243,reels,720,285,493
9244,reels,695,86,447
9245,reels,902,258,120
9246,reels,451,158,275
9247,reels,296,83,25
9248,static_image,880,240,252
9249,reels,587,246,12
9250,static_image,972,153,134
9251,carousel,841,214,404
9252,static_image,624,116,346
9253,static_image,307,158,134
9254,static_image,490,177,453
9255,static_image,82,187,22
9256,static_image,859,161,173
9257,carousel,419,21,315
9258,carousel,594,142,215
9259,reels,219,9,36
9260,reels,251,148,98
9261,static_image,826,105,300
9262,carousel,763,244,238
9263,carousel,986,255,474
9264,carousel,914,166,148
9265,static_image,857,181,351
9266,static_image,752,7,133
9267,static_image,997,19,42
9268,reels,191,176,296
9269,reels,162,186,29
9270,static_image,185,7,163
9271,reels,73,99,297
9272,carousel,369,112,185
9273,carousel,955,38,81
9274,reels,660,140,405
9275,static_image,753,124,432
9276,carousel,818,256,327
9277,reels,242,45,418
9278,static_image,792,56,67
9279,carousel,294,185,304
9280,carousel,331,90,215
9281,reels,239,240,428
9282,reels,202,287,232
9283,static_image,439,98,422
9284,static_image,402,61,364
9285,carousel,586,191,263
9286,carousel,591,103,293
9287,static_image,743,184,188
9288,reels,400,46,142
9289,static_image,824,225,30
9290,static_image,893,46,309
9291,carousel,381,53,50
9292,reels,731,160,186
9293,reels,370,117,362
9294,reels,765,21,482
9295,reels,188,247,105
9296,static_image,915,60,222
9297,reels,254,131,236
9298,reels,444,53,441
9299,carousel,916,49,351
9300,reels,900,248,201
9301,reels,786,90,399
9302,reels,313,56,98
9303,reels,79,268,141
9304,static_image,171,266,411
9305,static_image,502,205,91
9306,carousel,653,35,227
9307,static_image,289,47,318
9308,reels,296,15,414
9309,carousel,995,177,496
9310,carousel,496,257,491
9311,carousel,368,176,26
9312,static_image,387,281,83
9313,carousel,986,219,235
9314,carousel,742,56,495
9315,carousel,828,115,153
9316,carousel,897,276,480
9317,static_image,593,24,167
9318,static_image,402,51,346
9319,reels,715,82,39
9320,carousel,428,129,215
9321,reels,425,28,449
9322,static_image,198,288,99
9323,static_image,293,59,136
9324,reels,185,246,195
9325,reels,502,198,248
9326,carousel,670,37,66
9327,static_image,389,154,312
9328,carousel,816,151,331
9329,reels,248,48,276
9330,static_image,257,158,137
9331,reels,954,195,125
9332,carousel,957,24,361
9333,static_image,926,85,350
